Project;Release;Class;Size(LOC);LOC_Touched;NR;NFix;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;Churn;MAX_Churn;AVG_Churn;ChgSetSize;MAX_ChgSet;AVG_ChgSet;Age;Weighted_Age;Actual_Defective
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/JDBCEventConnectionDecorator.java;295;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/JDBCListener.java;90;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/LoggingConnectionDecorator.java;1290;13;1;0;3;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/ReportingSQLException.java;93;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/jdbc/SQLFormatter.java;270;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/log/AbstractLog.java;140;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/log/CommonsLogFactory.java;115;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/log/Log.java;130;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/log/Log4JLogFactory.java;111;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogFactory.java;32;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogFactoryAdapter.java;51;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogFactoryImpl.java;355;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;YES
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogOutputStream.java;93;13;1;0;3;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/log/MultiLogFactory.java;193;13;1;0;3;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/log/NoneLogFactory.java;95;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/CFMetaDataParser.java;327;13;1;0;3;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/CFMetaDataSerializer.java;103;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClassAnnotationMetaDataFilter.java;187;16;2;0;4;5;3;2;5;3;2;0;0;0;41;2.5625;YES
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClassArgParser.java;614;13;1;0;3;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClassMetaDataIterator.java;177;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ClasspathMetaDataIterator.java;79;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/FileMetaDataIterator.java;162;13;1;0;3;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataFilter.java;52;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataIterator.java;60;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataIteratorChain.java;108;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataParser.java;87;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/MetaDataSerializer.java;74;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ResourceMetaDataIterator.java;99;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/SourceTracker.java;56;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/SourceTrackers.java;58;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/SuffixMetaDataFilter.java;42;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/URLMetaDataIterator.java;77;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/XMLMetaDataParser.java;678;17;2;0;3;3;3;3;3;3;1;0;0;0;41;2.411764705882353;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/XMLMetaDataSerializer.java;350;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ZipFileMetaDataIterator.java;142;26;2;0;3;7;4;3;7;4;3;0;0;0;41;1.5769230769230769;YES
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/meta/ZipStreamMetaDataIterator.java;148;23;2;0;2;3;3;3;0;3;0;0;0;0;41;1.7826086956521738;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractListIterator.java;50;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractNonSequentialResultList.java;187;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractResultList.java;96;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/AbstractSequentialResultList.java;116;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/EagerResultList.java;49;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/LazyForwardResultList.java;197;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ListResultList.java;123;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ListResultObjectProvider.java;90;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/MergedResultObjectProvider.java;230;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/RandomAccessResultList.java;236;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/RangeResultObjectProvider.java;133;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultList.java;57;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultListIterator.java;78;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultObjectProvider.java;95;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/ResultObjectProviderIterator.java;111;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/SimpleResultList.java;114;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/SoftRandomAccessResultList.java;41;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/rop/WindowResultList.java;175;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/AbstractEventManager.java;149;19;2;0;3;5;3;2;5;3;2;0;0;0;41;2.1578947368421053;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Base16Encoder.java;65;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/BytecodeWriter.java;33;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Bytes.java;167;14;1;0;3;3;3;3;3;3;3;0;0;0;22;1.5714285714285714;YES
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Closeable.java;30;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/CodeFormat.java;584;13;1;0;3;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/AbstractCollection.java;50;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/AbstractConcurrentEventManager.java;141;13;1;0;3;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/AbstractQueue.java;173;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/AbstractSet.java;50;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/Arrays.java;848;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentHashMap.java;941;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentHashSet.java;110;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentLinkedQueue.java;503;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentMap.java;44;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentReferenceHashMap.java;1060;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ConcurrentReferenceHashSet.java;132;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/Condition.java;385;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/CondVar.java;203;13;1;0;3;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/CopyOnWriteArrayList.java;951;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/CopyOnWriteArraySet.java;360;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/FIFOCondVar.java;159;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/FIFOWaitQueue.java;97;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/Lock.java;282;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/NanoTimer.java;48;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/Queue.java;201;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/ReentrantLock.java;856;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/TimeUnit.java;558;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/Utils.java;346;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/concurrent/WaitQueue.java;152;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/EventManager.java;59;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Files.java;270;13;1;0;3;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/FormatPreservingProperties.java;703;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/JavaVersions.java;261;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Localizer.java;300;13;1;0;3;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;YES
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/LRUMap.java;95;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/MultiClassLoader.java;262;16;2;0;3;6;3;3;6;3;3;0;0;0;41;2.5625;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Options.java;628;13;1;0;3;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ParameterTemplate.java;257;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ParseException.java;54;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ReferenceHashMap.java;208;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ReferenceHashSet.java;136;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ReferenceMap.java;53;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ResourceBundleProvider.java;39;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/Services.java;201;13;1;0;3;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/SimpleRegex.java;145;13;1;0;3;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/SimpleResourceBundleProvider.java;52;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/SizedMap.java;50;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/StreamResourceBundleProvider.java;56;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/StringDistance.java;199;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/TemporaryClassLoader.java;99;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/TypedProperties.java;332;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/UUIDGenerator.java;224;13;1;0;4;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;YES
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/util/ZipResourceBundleProvider.java;70;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/Commentable.java;40;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/DocTypeReader.java;278;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/Location.java;80;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/ValidatingErrorHandler.java;46;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/XMLFactory.java;137;13;1;0;3;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/main/java/org/apache/openjpa/lib/xml/XMLWriter.java;134;13;1;0;2;3;3;3;3;3;3;0;0;0;41;3.1538461538461537;NO
OPENJPA;3;openjpa-lib/src/test/java/org/apache/openjpa/lib/conf/test/ConfigurationTestProductDerivation.java;109;13;1;0;4;3;3;3;3;3;3;0;0;0;29;2.230769230769231;YES
OPENJPA;3;openjpa-lib/src/test/java/org/apache/openjpa/lib/conf/test/TestConfigurationImpl.java;332;16;1;0;4;6;6;6;6;6;6;0;0;0;41;2.5625;NO
OPENJPA;3;openjpa-lib/src/test/java/org/apache/openjpa/lib/conf/test/TestPluginValue.java;181;16;1;0;2;6;6;6;6;6;6;0;0;0;41;2.5625;NO
OPENJPA;3;openjpa-lib/src/test/java/org/apache/openjpa/lib/conf/TestConfigurationProviderPrefixes.java;103;113;3;0;3;103;85;34;103;85;34;0;0;0;17;0.1504424778761062;NO
OPENJPA;3;openjpa-lib/src/test/java/org/apache/openjpa/lib/conf/TestConfigurations.java;148;75;2;0;3;65;59;32;65;59;32;0;0;0;41;0.5466666666666666;NO
OPENJPA;3;openjpa-lib/src/test/java/org/apache/openjpa/lib/conf/TestXMLCaseConversions.java;63;13;1;0;2;3;3;3;3;3;3;0;0;0;38;2.923076923076923;NO
OPENJPA;3;openjpa-lib/src/test/java/org/apache/openjpa/lib/rop/ResultListTest.java;272;16;1;0;2;6;6;6;6;6;6;0;0;0;41;2.5625;NO
OPENJPA;3;openjpa-lib/src/test/java/org/apache/openjpa/lib/rop/TestEagerResultList.java;39;16;1;0;2;6;6;6;6;6;6;0;0;0;41;2.5625;NO
OPENJPA;3;openjpa-lib/src/test/java/org/apache/openjpa/lib/rop/TestLazyForwardResultList.java;39;16;1;0;2;6;6;6;6;6;6;0;0;0;41;2.5625;NO
OPENJPA;3;openjpa-lib/src/test/java/org/apache/openjpa/lib/rop/TestListResultList.java;40;16;1;0;2;6;6;6;6;6;6;0;0;0;41;2.5625;NO
OPENJPA;3;openjpa-lib/src/test/java/org/apache/openjpa/lib/rop/TestMergedResultObjectProvider.java;66;16;1;0;2;6;6;6;6;6;6;0;0;0;41;2.5625;NO
OPENJPA;3;openjpa-lib/src/test/java/org/apache/openjpa/lib/rop/TestOrderedMergedResultObjectProvider.java;76;16;1;0;2;6;6;6;6;6;6;0;0;0;41;2.5625;NO
OPENJPA;3;openjpa-lib/src/test/java/org/apache/openjpa/lib/rop/TestRandomAccessResultList.java;39;16;1;0;2;6;6;6;6;6;6;0;0;0;41;2.5625;NO
OPENJPA;3;openjpa-lib/src/test/java/org/apache/openjpa/lib/rop/TestRangeResultObjectProvider.java;70;16;1;0;2;6;6;6;6;6;6;0;0;0;41;2.5625;NO
OPENJPA;3;openjpa-lib/src/test/java/org/apache/openjpa/lib/rop/TestSimpleResultList.java;39;16;1;0;2;6;6;6;6;6;6;0;0;0;41;2.5625;NO
OPENJPA;3;openjpa-lib/src/test/java/org/apache/openjpa/lib/rop/TestSoftRandomAccessResultList.java;39;16;1;0;2;6;6;6;6;6;6;0;0;0;41;2.5625;NO
OPENJPA;3;openjpa-lib/src/test/java/org/apache/openjpa/lib/rop/TestWindowResultList.java;39;16;1;0;2;6;6;6;6;6;6;0;0;0;41;2.5625;NO
OPENJPA;3;openjpa-lib/src/test/java/org/apache/openjpa/lib/test/AbstractTestCase.java;1562;16;1;0;3;6;6;6;6;6;6;0;0;0;41;2.5625;NO
OPENJPA;3;openjpa-lib/src/test/java/org/apache/openjpa/lib/util/concurrent/TestConcurrentMap.java;148;16;1;0;2;6;6;6;6;6;6;0;0;0;41;2.5625;NO
OPENJPA;3;openjpa-lib/src/test/java/org/apache/openjpa/lib/util/TestAbstractEventManager.java;99;16;1;0;2;6;6;6;6;6;6;0;0;0;41;2.5625;NO
OPENJPA;3;openjpa-lib/src/test/java/org/apache/openjpa/lib/util/testlocalizer/LocalizerTestHelper.java;31;16;1;0;2;6;6;6;6;6;6;0;0;0;41;2.5625;NO
OPENJPA;3;openjpa-lib/src/test/java/org/apache/openjpa/lib/util/TestLocalizer.java;136;15;1;0;2;6;6;6;6;6;6;0;0;0;41;2.7333333333333334;NO
OPENJPA;3;openjpa-lib/src/test/java/org/apache/openjpa/lib/util/TestMultiClassLoader.java;159;16;1;0;2;6;6;6;6;6;6;0;0;0;41;2.5625;NO
OPENJPA;3;openjpa-lib/src/test/java/org/apache/openjpa/lib/util/TestOptions.java;220;16;1;0;2;6;6;6;6;6;6;0;0;0;41;2.5625;NO
OPENJPA;3;openjpa-lib/src/test/java/org/apache/openjpa/lib/util/TestParameterTemplate.java;66;16;1;0;2;6;6;6;6;6;6;0;0;0;41;2.5625;NO
OPENJPA;3;openjpa-lib/src/test/java/org/apache/openjpa/lib/util/TestPropertiesParser.java;400;16;1;0;2;6;6;6;6;6;6;0;0;0;41;2.5625;NO
OPENJPA;3;openjpa-lib/src/test/java/org/apache/openjpa/lib/util/TestReferenceSet.java;121;16;1;0;2;6;6;6;6;6;6;0;0;0;41;2.5625;NO
OPENJPA;3;openjpa-lib/src/test/java/org/apache/openjpa/lib/util/TestSimpleRegex.java;72;16;1;0;3;6;6;6;6;6;6;0;0;0;41;2.5625;NO
OPENJPA;3;openjpa-lib/src/test/java/org/apache/openjpa/lib/util/TestTemporaryClassLoader.java;44;16;1;0;2;6;6;6;6;6;6;0;0;0;41;2.5625;NO
OPENJPA;3;openjpa-lib/src/test/java/org/apache/openjpa/lib/util/TestTypedProperties.java;114;16;1;0;2;6;6;6;6;6;6;0;0;0;41;2.5625;NO
OPENJPA;3;openjpa-lib/src/test/java/org/apache/openjpa/lib/util/TestUUIDGenerator.java;44;16;1;0;3;6;6;6;6;6;6;0;0;0;41;2.5625;NO
OPENJPA;3;openjpa-lib/src/test/java/org/apache/openjpa/lib/xml/TestDocTypeReader.java;217;16;1;0;3;6;6;6;6;6;6;0;0;0;41;2.5625;NO
OPENJPA;3;openjpa-lib/src/test/java/org/apache/openjpa/lib/xml/TestXMLWriter.java;84;16;1;0;3;6;6;6;6;6;6;0;0;0;41;2.5625;NO
OPENJPA;3;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceMetaDataParser.java;1629;35;5;0;5;11;5;3;11;5;2;0;0;0;39;1.1142857142857143;YES
OPENJPA;3;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/ArgumentException.java;117;13;1;0;2;3;3;3;3;3;3;0;0;0;39;3.0;NO
OPENJPA;3;openjpa-persistence/src/main/java/org/apache/openjpa/persistence/DataCache.java;41;13;1;0;2;3;3;3;3;3;3;0;0;0;39;3.0;NO
