Project;Release;Commit;NS;ND;NF;Entropy;LA;LD;LT;FIX;NDEV;AGE;NUC;EXP;REXP;SEXP;Actual_Defective
MAHOUT;1;a77e64d71ed71cbe74a7c243379b1144d6bd9acd;12;0;12;1.7924812503605778;1352;0;152;NO;5;12;50;1;0.0;1;YES
MAHOUT;1;dcf942cdd1c868009629cd587bb6e87ba907311d;1;0;1;0.0;19;0;148;NO;4;2;40;6;5.0;6;YES
MAHOUT;1;5b40e01dd203d3e84bb27c6ab649e82ead952120;5;0;5;0.0;109;0;331;NO;4;27;40;5;4.0;5;YES
MAHOUT;1;d085b9410dd196cb65976fd984d3ca5c40063434;3;0;3;0.0;63;0;475;NO;4;8;40;3;2.0;3;YES
MAHOUT;1;9c76557b8c373fad8bb5c8bc91411c27abe4f0f0;6;0;6;2.0999896691703057;475;1736;481;NO;4;21;40;2;1.0;2;NO
MAHOUT;1;73ce7a109aaa05a1ccb3816f1953301d22334bd2;2;0;2;0.9182958340544896;0;0;27;NO;4;19;40;1;0.0;1;NO
MAHOUT;1;ceb992ee1784703338c2c51273fc3e25a07939fa;26;0;26;0.0;6099;0;0;NO;3;0;30;10;9.0;10;YES
MAHOUT;1;ad706e4c3be562349486f55db5ef4b9f1bfb9c03;2;0;2;0.0;0;2;187;NO;3;0;27;7;6.0;7;NO
MAHOUT;1;0cbf4863ba03502dedc0d6f77360224356f461ae;8;0;8;2.7300343739020945;2;32;824;NO;3;7;27;6;5.0;6;YES
MAHOUT;1;e2539dae3971d51614c892db31b5ed423ac3c2c3;3;0;3;0.9940302114769565;8;0;824;NO;3;2;27;5;4.0;5;YES
MAHOUT;1;b028bd35924aa5843e4913852c63b11e683cb27f;2;0;2;0.0;8;0;129;NO;3;0;27;4;3.0;4;YES
MAHOUT;1;6dbd767dac486c6c8d435eb8dda2cf55cfe90bc0;2;0;2;0.0;43;0;116;NO;3;4;27;3;2.0;3;YES
MAHOUT;1;6dd23719d845436af4759fe8669154ff8074e1a3;7;0;7;2.8073549220576046;0;0;319;NO;3;8;27;2;1.0;2;YES
MAHOUT;1;5339db364918df7a20fd4345558facc5f71dda91;21;0;21;2.612182688870474;1321;47;803;NO;2;5;18;9;8.0;9;YES
MAHOUT;1;b7c044dc0c472a8a747541889e0cc450585e1d92;10;0;10;0.0;158;151;799;NO;2;2;14;7;6.0;7;NO
MAHOUT;1;1c0d31d54050dce298524a5197acab5552694a14;15;0;15;0.0;1919;0;0;NO;2;0;12;6;5.0;6;YES
MAHOUT;2;10c5652a498ed5f98b8e01036159cbc57373c95b;1;1;2;0.8960382325345575;50;22;246;NO;9;9;2808;305;259.5;305;NO
MAHOUT;2;6df2469ecf22eba781b1deb7951b6df80962a61d;2;4;4;0.0;65;0;129;NO;9;22;2808;304;258.5;304;NO
MAHOUT;2;0f8c789d7ba8340101eb874c60e45234565b66a7;1;1;1;0.0;0;0;61;NO;9;3;2808;303;258.0;303;NO
MAHOUT;2;8678ef0fae80b6ed9d75488653057c63199e9c18;1;1;1;0.0;0;0;133;NO;9;0;2718;302;258.0;302;NO
MAHOUT;2;fc74924ecccd7cccb19f4f68961e1be55f22c41e;2;31;70;5.178549061578409;144;15;545;NO;9;39;2709;301;257.0;301;YES
MAHOUT;2;12abbc0fee5ba28c6c622b7f618dba9ff75b2fa7;1;3;3;1.5;1;5;323;NO;9;30;2700;300;256.0;300;NO
MAHOUT;2;2e2c4aa8aa1f542d50e440f5518dc733808aa95c;1;2;3;1.5;2;0;323;NO;9;43;2691;299;255.0;299;YES
MAHOUT;2;df73dbca9bea7c5be04e1d6f1ba5a6cb02dbff37;1;8;23;0.0;112;0;318;NO;9;29;2682;10;9.0;10;NO
MAHOUT;2;faccaf27eee8c9f393cdcbc1d9bc6ca8cbb22e64;1;1;1;0.0;23;0;68;NO;9;23;2682;298;254.5;298;NO
MAHOUT;2;7d214cd60fd56476b4c52192673ad926c54e1ae0;1;2;8;2.710874141944257;81;32;165;NO;9;76;2673;297;253.5;297;NO
MAHOUT;2;db58aa5f495596e9ecf9459d163e39e39b803806;1;1;1;0.0;1;0;457;NO;9;21;2664;296;253.0;296;NO
MAHOUT;2;24d6e96f23b29894d4e3441049a2f2f8a307d499;1;2;4;0.0;62;0;133;NO;9;32;2655;295;252.0;295;NO
MAHOUT;2;ae78fc3ded0f6bea3e98218fdf94b6435f81ce1d;1;2;2;0.5032583347756457;1;0;322;NO;9;82;2637;293;250.5;293;NO
MAHOUT;2;8be8b5e820eedc76b6a3bfc0ab218f429a1c5489;1;1;1;0.0;0;0;167;NO;9;1;2628;292;249.5;292;NO
MAHOUT;2;91ca078c6e1f0f2aaea449db505c8cbc87ab8541;1;1;1;0.0;3;0;205;NO;9;23;2619;291;248.5;291;NO
MAHOUT;2;220c529f8db7552b2d1ee16163d686dd9fe8883d;1;1;1;0.0;18;0;116;NO;9;77;2610;290;247.5;290;NO
MAHOUT;2;b19c3b95d36279476da846a738f592c027705413;1;4;8;2.8501017122594785;171;4;642;NO;9;83;2601;289;246.5;289;NO
MAHOUT;2;6ebe4f4b82e23a8544e348ba1fe75255a3f011f3;2;12;37;4.627540288807836;173;2;522;NO;9;46;2592;288;245.5;288;YES
MAHOUT;2;7f0d7748f209281a6446b85e90b55e3f2345bed6;2;15;28;4.6180246064652755;96;0;346;NO;9;35;2583;287;246.5;287;YES
MAHOUT;2;0c785b2787ef089f88ffdea1823a78924df23b38;1;1;1;0.0;0;0;259;NO;9;75;2574;286;245.5;286;NO
MAHOUT;2;7bcfb13f086d6764f980e95c4cdb7a60de607c10;1;1;1;0.0;3;0;74;YES;9;8;2565;285;245.0;285;NO
MAHOUT;2;70bfd52f198895485b9910d6123d64eb52dd1aa0;1;1;5;0.0;123;59;210;NO;9;2;2547;283;244.0;283;NO
MAHOUT;2;64c19ef74360a4ebb91a58811dfd1fdcaf1a0fb3;1;1;1;0.0;6;0;63;NO;9;108;2538;282;243.0;282;NO
MAHOUT;2;40b1c16e26349e722c818ba6151823e6e1eaafdb;1;1;1;0.0;2;0;604;NO;9;3;2493;9;8.0;9;NO
MAHOUT;2;f92849f8334724e0e619bbaeeec724c07c5f2973;1;1;3;1.0;0;1;134;NO;9;56;2439;271;233.0;271;NO
MAHOUT;2;b5bbe2ed4004d7145c5db2934137e080915a33be;3;39;80;5.168686843539549;26;52;612;NO;9;34;2412;268;230.0;268;YES
MAHOUT;2;d951f3ea72af3675c1c757ae15a7d6fef285aa53;1;1;1;0.0;0;0;612;NO;9;0;2403;8;7.0;8;NO
MAHOUT;2;937e64ecdc9255b52f8d177cd15f369c48c2fab2;1;1;1;0.0;54;0;159;NO;9;5;2403;267;229.0;267;YES
MAHOUT;2;fe5698ba95b792237353670155207db2434d5996;1;6;17;2.257181683889024;5;10;613;NO;9;2;2394;7;6.0;7;YES
MAHOUT;2;f3a3d400fe8d049a4dced93bcfbb0598028c802e;2;5;8;1.6072890080137792;96;4;289;NO;9;5;2394;6;5.0;6;YES
MAHOUT;2;5651a1c97fe9dbbbbffd00a0764182ddae56cd73;1;2;3;1.5219280948873621;0;0;155;NO;9;1;2394;5;4.0;5;YES
MAHOUT;2;cad7b5ad6baf9fbbc51e7ee32cec3c4b87dfd269;1;2;4;0.9993375041688847;49;38;140;YES;9;34;2394;4;3.0;4;YES
MAHOUT;2;288156fb37e851730047230ab8a040193981b17a;2;8;27;0.0;3563;0;0;NO;9;0;2394;2;1.0;2;YES
MAHOUT;2;1c87313a36d374fb4bba754b7d9ba42dce25d6f4;1;3;3;0.0;0;7;315;NO;9;1;2385;9;8.0;9;NO
MAHOUT;2;d0ef5126194fbe80054cfa3833730f13c206b1f1;1;25;40;2.8387525079637155;13;30;744;NO;9;19;2385;265;227.5;265;YES
MAHOUT;2;90ba2a1ce84581b03b04678bcc0019a87b6f4bf0;1;1;1;0.0;1;0;121;YES;9;12;2376;8;7.0;8;NO
MAHOUT;2;de680d0396ec6900ed8bf9d9a6cb75007016dbaa;1;1;1;0.0;8;0;60;NO;9;0;2376;264;226.5;264;NO
MAHOUT;2;1dc91b27b74f6a625632a6da9fde57996a5bc9ac;1;2;2;1.0;13;0;444;NO;9;47;2349;261;223.5;261;NO
MAHOUT;2;4139a9a8358fbe9cba42362d2e1d0614339ea652;1;5;6;1.9473387961875537;1;5;118;NO;9;7;2340;260;222.5;260;NO
MAHOUT;2;11e92a3c2fba0ba9fe1ac3a8b61020a4f04567e1;1;2;2;0.5435644431995964;0;0;143;NO;9;0;2322;16;15.0;16;YES
MAHOUT;2;0b8a660387cee5bb573892efeeec2c31ff3cbfbb;2;10;17;3.398124990317375;334;8;248;NO;9;38;2322;15;14.0;15;YES
MAHOUT;2;3af7201cb7478913993507db6cf85e41bc94f05c;1;2;4;1.1994429035508265;19;26;100;YES;9;20;2322;235;212.0;235;YES
MAHOUT;2;c145861f0e9e7585366bf6ba062251b7cfd603bc;1;1;1;0.0;0;3;208;NO;9;35;2322;258;221.0;258;NO
MAHOUT;2;9a23b72c87ae9b41aa99f3a9e177026ed585d29b;1;1;1;0.0;47;0;210;NO;9;23;2313;7;6.0;7;NO
MAHOUT;2;d50182061f416656b763abcda8fb0a2e01a22bda;2;8;36;3.950392174860822;357;726;293;NO;9;19;2313;257;220.5;257;YES
MAHOUT;2;e75b077728353cc75dfcea5d5105dae876f9b1c0;1;1;2;1.0;0;0;123;NO;9;1;2304;256;219.5;256;NO
MAHOUT;2;c7ed48699d97618399044cea050ecb4405469194;1;2;2;0.8865408928220899;102;0;227;NO;9;18;2295;6;5.0;6;YES
MAHOUT;2;efcd32d0cc235897f4cf180f7743c7064b443a5f;1;1;1;0.0;0;0;251;NO;9;1;2295;5;4.0;5;NO
MAHOUT;2;254af094d6a7dc7fcc63a0bf4a991bd8894aa60d;3;29;51;4.208935443616828;29;45;686;NO;9;38;2295;255;218.5;255;YES
MAHOUT;2;1970d8829a0290533db5d03c75c40e5c84c0d269;1;1;1;0.0;60;0;0;NO;9;0;2286;14;13.0;14;NO
MAHOUT;2;8a86b759b428f0f111a589814812088f23409521;1;4;5;2.2892464285091583;23;0;115;NO;9;47;2286;13;12.0;13;NO
MAHOUT;2;a2d1b8050942e0213828d2bc7f1e782cbe51128b;1;2;4;1.832859996023787;138;0;108;NO;9;53;2286;12;11.0;12;YES
MAHOUT;2;acafdc0f0fe155b3063e65fca4f935304822b437;2;29;54;5.276769637989971;13;39;545;NO;9;18;2286;254;217.5;254;YES
MAHOUT;2;c4072b06d611145eb6a60b674e9df0db59bc3c7f;1;1;1;0.0;1;0;147;NO;9;26;2277;253;216.5;253;YES
MAHOUT;2;e89736f921bd11ff0128f1d58c516b3ca312ab9e;1;1;1;0.0;0;0;77;NO;9;1;2268;11;10.0;11;NO
MAHOUT;2;5820585d1fbef5cf715236ef62a988bdcf49dc39;2;4;12;3.1599929995645692;114;19;157;NO;9;28;2268;10;9.0;10;YES
MAHOUT;2;8547de7acdd06df851a3445f59279ad30543822c;1;24;83;5.86586728155394;177;116;355;NO;9;4;2268;252;215.5;252;YES
MAHOUT;2;287b72b3d6358a24cb725627461aa06c1fa3f0ff;2;6;30;0.0;5494;0;0;NO;9;0;2259;3;2.0;3;YES
MAHOUT;2;a8f9f8875ecb1fc61738cbd35357b1daf6bfc15b;1;6;15;0.0;2438;0;0;NO;9;0;2259;2;1.0;2;YES
MAHOUT;2;8c37a844c7dc2f67c7dc88ea42604efe324aa8be;2;13;44;0.0;5294;0;0;NO;9;0;2259;1;0.0;1;YES
MAHOUT;2;cc453b494aab9adad6c0039a9ddb432a23aba86a;1;2;7;2.4416298737872246;0;3;222;NO;8;195;2000;250;213.5;250;NO
MAHOUT;2;d9d3e15732f2a6e2ad499e412ea3739e9cf31844;1;1;1;0.0;0;0;68;NO;8;77;1992;249;212.5;249;NO
MAHOUT;2;72929a6e3250829fc7e0d27798a057ed05a2ec40;1;1;1;0.0;0;1;218;NO;8;3;1968;246;209.5;246;NO
MAHOUT;2;4dd7df6be7d1f459b58885f7041e4cc073b2d975;1;4;6;2.303248349330148;207;39;260;NO;8;23;1960;9;8.0;9;YES
MAHOUT;2;b530d4dc9204d42beb2197055db461b22a48d80c;1;1;1;0.0;4;0;327;NO;8;0;1960;8;7.0;8;YES
MAHOUT;2;0a26e036d0337a22bbc2eb6050dd54d3ab033ae0;1;8;8;2.464601903316996;2;7;295;NO;8;42;1960;245;208.5;245;YES
MAHOUT;2;b11989c85e8afe871e0c2b595968f2e319f44cde;1;1;1;0.0;0;0;260;NO;8;0;1952;7;6.0;7;NO
MAHOUT;2;42f986b32a3b8b65e79bcbfe345903a5708f538b;1;1;1;0.0;60;0;200;NO;8;70;1952;6;5.0;6;YES
MAHOUT;2;89607ffb61c19068b1f06ea4804ebfed835acc92;3;41;128;5.438692984863742;2513;2494;686;NO;8;56;1952;244;207.5;244;YES
MAHOUT;2;4020e68ad11893642913dcdf44cf824970d867bc;1;1;1;0.0;60;0;67;NO;8;70;1944;5;4.0;5;YES
MAHOUT;2;18d1a48178dee6d930c29e444c5352b6e9a548f2;1;1;1;0.0;65;0;95;NO;8;70;1944;4;3.0;4;YES
MAHOUT;2;4b6a029226adaed6549439553f8983bd5bbd34b6;1;1;1;0.0;3;0;40;NO;8;35;1944;243;206.5;243;YES
MAHOUT;2;217b964e9b54c0ed18c24d423ee4472e38ee034d;1;1;1;0.0;0;0;346;YES;8;7;1936;3;2.0;3;NO
MAHOUT;2;5ca50f3b8975b84425a4b4fb90d5fe272dedfb93;1;1;1;0.0;0;0;232;NO;8;19;1936;234;214.5;234;YES
MAHOUT;2;e6f27f1171b408932a5915eaf2925ea57402c60d;1;2;2;0.0;4;23;128;NO;8;11;1936;233;213.5;233;NO
MAHOUT;2;9416447d0aeb84b2c4c08833d2914c377fe26700;3;27;39;4.003320587645581;343;423;744;NO;8;26;1936;242;206.0;242;YES
MAHOUT;2;90fe0a203290e1ceded177d7b354e68e9637fc2a;1;6;10;2.6986604604011153;77;60;218;NO;8;28;1928;232;213.0;232;NO
MAHOUT;2;543213bfe62095487237be3bc07535fadabb971f;1;3;7;2.162505605412089;128;0;478;NO;8;6;1928;241;205.0;241;YES
MAHOUT;2;a4664320567a2627bd3c1f23faca84729a5962a5;1;4;12;3.2592015659722673;3;17;512;NO;8;14;1920;240;204.0;240;YES
MAHOUT;2;5df646ece7ffe0cdb922a04eb8485aa1d7340fa3;1;1;2;1.0;0;0;44;NO;8;27;1912;239;203.0;239;NO
MAHOUT;2;da03b2302af2f51253685da4030a59f5144a2ba4;3;29;70;4.76886392690682;245;306;640;NO;8;32;1904;238;202.0;238;YES
MAHOUT;2;6f08ad76e861bc6711e9861e2f4cb94b9434d95c;1;1;1;0.0;6;0;95;NO;8;34;1896;237;201.0;237;NO
MAHOUT;2;af5885061e0760ade8b973485502c4f447704fac;1;15;25;4.032706657551097;104;14;341;NO;8;9;1888;236;200.0;236;YES
MAHOUT;2;2835555933a8bbaa78b85589471b8040bdcd981a;1;3;5;0.7642045065086203;85;11;529;YES;8;18;1880;230;211.0;230;YES
MAHOUT;2;67fafe27cc285fe0cf17a147224a059d6271a886;1;2;2;0.4394969869215134;4;8;349;NO;8;9;1880;235;200.5;235;YES
MAHOUT;2;5fc2f1b8690b247e0b8f451caec0ba1dc13d4132;1;1;2;0.0;20;0;231;NO;8;9;1872;234;199.5;234;YES
MAHOUT;2;7587515d345eb0d9f0aaa96a6a70465d4c2df9e4;1;2;3;1.1582226755786877;38;0;724;NO;8;10;1864;233;198.5;233;NO
MAHOUT;2;9125a01281b9e90412e362da9758f6b361eabb91;2;18;86;2.3662855433997834;4735;3273;328;NO;8;22;1856;1;0.0;1;YES
MAHOUT;2;fbe90e6ff946a96674284d1effc2178dd299090a;1;1;1;0.0;4;0;102;NO;7;3;1624;232;197.5;232;NO
MAHOUT;2;49697cc46f876b06feaa538b2165890b00dcbf5d;1;2;3;0.0;287;0;213;NO;7;0;1617;231;196.5;231;YES
MAHOUT;2;00fd47486821e36b4b356e785a5350349e9158c2;1;1;1;0.0;1;0;212;NO;7;14;1610;230;196.5;230;NO
MAHOUT;2;26ac2a57ba86b53851dc14d24503d112bda07b5b;1;5;6;2.5654483718208256;9;0;195;NO;7;18;1603;229;195.5;229;NO
MAHOUT;2;98c32ab4a436eeb0ddf90d8d3ce88a23aec720e7;1;1;1;0.0;7;0;308;NO;7;14;1603;228;194.5;228;NO
MAHOUT;2;758cc1bb5abdfb11484d0f3397886a4e7ef80d5c;3;38;85;5.728079913871101;123;101;396;NO;7;67;1603;227;194.0;227;YES
MAHOUT;2;88b40a5aa99131f16b40761d460712f7746fbe60;1;1;1;0.0;9;0;296;NO;7;7;1603;226;193.0;226;YES
MAHOUT;2;7a387ddb1c4196b25554f7fadd56a69749d79867;1;1;1;0.0;0;0;724;NO;7;2;1603;225;194.0;225;NO
MAHOUT;2;172ffcdad38045580e8859c4daacefad230cf186;1;4;14;2.9871994000913524;31;37;533;NO;7;16;1603;224;194.0;224;YES
MAHOUT;2;553291ba1fffd4bf0c9de8d7624577e4c174b7d6;1;1;1;0.0;8;0;50;NO;7;9;1603;223;193.0;223;YES
MAHOUT;2;94e8d0da0f416ff8c199862b8d349245d03ae8dc;2;3;4;1.5;18;0;426;NO;7;3;1603;222;192.0;222;YES
MAHOUT;2;b3ad106ae67ef13482f641351f8d190790d62347;1;1;4;1.4210295023052197;14;6;91;NO;7;61;1603;221;191.0;221;YES
MAHOUT;2;90d12eb7eba53eceae1263b798ec3658a0ae2058;1;1;3;0.0;10;0;132;NO;7;9;1603;220;190.0;220;NO
MAHOUT;2;481b440d929971309f96a0043c1c294e08c99b9b;1;3;4;1.2916919971380596;0;76;181;NO;7;11;1603;219;189.0;219;YES
MAHOUT;2;af8c8b5384b52bedee814a0f9b21deed07a18bfe;1;1;1;0.0;1;0;425;NO;7;1;1603;218;188.0;218;NO
MAHOUT;2;f3e63ce6ae465f9e34345e0c729ce2a087b082ed;1;9;19;3.688721875540868;54;8;724;NO;7;6;1603;217;187.0;217;NO
MAHOUT;2;1d1145c6918885f0306a0310592668bb6d1382df;1;1;1;0.0;15;0;410;NO;7;1;1603;216;186.0;216;NO
MAHOUT;2;1a6d9c63efb4ca396073c33318220ae109d70b42;1;1;1;0.0;1;0;258;NO;7;7;1603;215;185.0;215;NO
MAHOUT;2;f499b17bd7e496a4185e5bcbec20c18de39b7997;1;1;1;0.0;5;0;405;NO;7;6;1603;214;184.0;214;NO
MAHOUT;2;66764adcf988176006f4ced03bf83bda5d80b1f9;1;4;8;1.0;25;2;723;NO;7;6;1603;213;183.0;213;NO
MAHOUT;2;00dee57638092d89b37d447da7b662bce5f3fef7;1;3;6;0.0;320;14;122;NO;7;1;1603;212;182.0;212;YES
MAHOUT;2;995c003e124bf6351606f444a7f533806063aa02;1;2;10;0.0;1448;0;0;NO;7;0;1603;229;212.5;229;YES
MAHOUT;2;accdbdbd5c33500cce48d3c72707d5f8ff9ce837;1;2;2;0.9182958340544896;1;0;230;NO;7;0;1596;211;183.5;211;NO
MAHOUT;2;a66f1a87253050d54ff081efb59fa32a1fa489fd;3;37;143;6.312491954597061;1519;739;710;NO;7;18;1596;210;182.5;210;YES
MAHOUT;2;ead7576445a6d8629f3ceb8d90f92ac67387e034;1;1;1;0.0;1;0;532;NO;7;1;1596;228;217.5;228;YES
MAHOUT;2;f5062921d65ae46431c4595d56f27b44058d2f41;1;1;2;0.0;18;0;529;NO;7;30;1589;227;216.5;227;YES
MAHOUT;2;4a28bda3481b8ba3140c0602eb5f2d5b3bc7031a;1;2;3;1.5;0;2;417;NO;7;10;1582;226;215.5;226;YES
MAHOUT;2;31a30f043a69164157fb255d82fe498042baead1;1;1;2;0.9182958340544896;2;0;331;NO;7;14;1575;225;214.5;225;YES
MAHOUT;2;9e9182dca02ec2b83f25c07f5d834ea7ab818534;1;4;4;1.4256051990169438;0;7;471;NO;7;24;1568;224;213.5;224;YES
MAHOUT;2;65be0f0afce788f735f44588e37cb4ee54fc8bb1;1;1;2;0.0;15;0;134;NO;7;15;1561;17;15.5;17;NO
MAHOUT;2;d7b9ef38320b6b2e44e287fff4c4ad9f3cd31fc9;1;1;1;0.0;117;0;181;NO;7;8;1561;223;212.5;223;YES
MAHOUT;2;d86c96740b02cb7651991984d6a3b4d80f7fbb2b;3;36;142;5.835370579896545;1461;1777;693;NO;7;21;1554;209;186.0;209;YES
MAHOUT;2;20faad6330614d077d5a567aa7b6ebdd6bad5d60;1;2;6;1.8201044026889324;88;1;232;NO;7;1;1554;222;211.5;222;YES
MAHOUT;2;3bad4df1265c82d201923e9c9ff5860e273e9ceb;1;2;5;1.949238063101537;17;0;232;NO;7;0;1547;221;210.5;221;YES
MAHOUT;2;ee4a2614f4644ff8571ae32de59908d37428e5fe;1;4;10;0.6500224216483541;1054;134;237;NO;7;9;1540;220;209.5;220;YES
MAHOUT;2;bf710b538bd7ec4aae06a242de331205610adba3;1;2;2;0.0;237;238;238;NO;7;18;1533;219;209.5;219;YES
MAHOUT;2;02ba74191839b5d8cdaee35dddb9213358d4a572;1;1;1;0.0;4;0;132;NO;7;13;1526;208;187.0;208;NO
MAHOUT;2;9768420548fdcd149e5e663f37207a5b6024712d;1;1;1;0.0;0;2;371;NO;7;6;1526;207;186.0;207;YES
MAHOUT;2;a29296c7e31e9e994447737303ab31b9cddb2a96;1;3;3;0.7062740891876007;62;0;142;NO;7;11;1526;218;209.0;218;YES
MAHOUT;2;4d1b7231f462d8d4a7a61566c081e6b3bae53217;1;1;1;0.0;0;0;88;YES;7;17;1519;217;208.0;217;NO
MAHOUT;2;0a949d84fff3d1592b27676e04ca6bb889c0920a;3;32;102;5.936676429269567;8;725;762;NO;7;41;1512;206;185.0;206;YES
MAHOUT;2;794d025c7b14d798bb747528ad943f287c5e54fe;1;1;1;0.0;0;1;42;NO;7;1;1512;216;207.0;216;NO
MAHOUT;2;7a96c08b5612a49109523d25680261ad1cf2c7cf;2;2;2;0.7642045065086203;18;0;207;NO;7;8;1505;215;206.0;215;YES
MAHOUT;2;57139241cd217b6e910ffefd5743e8103086262c;2;5;7;1.5787657018995174;87;3;313;NO;7;12;1498;214;205.0;214;YES
MAHOUT;2;fec65570175a4e6b04d26bad702fefedf01696e3;1;1;1;0.0;15;0;127;NO;7;19;1491;213;204.0;213;YES
MAHOUT;2;9fff6c35b5942f3e592ee77e5b2c26d189add4cc;1;1;2;1.0;6;0;234;NO;7;7;1484;205;184.0;205;YES
MAHOUT;2;b747675a040732515bd361b1b21da2909f42a071;1;1;1;0.0;0;0;78;NO;7;34;1484;212;203.0;212;NO
MAHOUT;2;90366ccdd83d0020546dffbee852176611a3964d;1;2;2;0.0;160;0;222;NO;7;1;1477;204;183.5;204;YES
MAHOUT;2;cc1b29280664b1210a00c34a5c3a6eb99cb6486f;1;1;1;0.0;0;0;95;NO;7;10;1477;203;182.5;203;NO
MAHOUT;2;3f0e5bbbf11a0b2c16c5199a8f68825cba18e476;1;1;5;1.4546999500810474;76;67;201;NO;7;47;1477;211;202.0;211;YES
MAHOUT;2;112116128251bea5face03c720949613064ffe4c;1;5;9;2.436144713216753;46;0;754;NO;7;5;1470;202;182.0;202;YES
MAHOUT;2;dfdd58a01a4ceb935eefaa8a9c75ee34feeebb4e;1;1;1;0.0;0;1;122;NO;7;138;1463;209;200.0;209;YES
MAHOUT;2;2d97d9387b83998ef24738c14174b4babb925bb1;1;1;8;2.449669149517161;41;31;117;NO;7;116;1456;201;181.5;201;YES
MAHOUT;2;e290c8e9edfa6126dd0a2a62dbd14c4412df82bb;1;1;1;0.0;2;0;324;NO;7;1;1456;48;42.0;48;NO
MAHOUT;2;d228006ff98143babe4a49bd1a8a8af8d7ebbad8;1;1;1;0.0;0;0;47;NO;7;128;1456;200;180.5;200;NO
MAHOUT;2;7df0ef08b59770f0ca81bd411a8d9532a2b1121a;1;1;1;0.0;8;0;316;NO;7;3;1449;47;41.0;47;YES
MAHOUT;2;3e3f96792d0c01ea1b8378d4e00197614259d79e;1;1;2;0.0;16;2;324;NO;7;0;1449;199;179.5;199;NO
MAHOUT;2;3581c4ffdf2a98da970d959d6c32be825704e131;1;1;2;0.0;12;0;149;NO;7;0;1449;198;178.5;198;YES
MAHOUT;2;1c1e2785caafb4c22a641ec110c63ad4c9f8fd01;1;4;6;1.3328204045850196;341;43;797;NO;7;0;1449;197;177.5;197;YES
MAHOUT;2;810a5d2b30d4dd7de448802a945ba91a773e1207;1;1;4;2.0;0;2;797;NO;7;3;1449;196;176.5;196;YES
MAHOUT;2;68640a4d9ce7f8716e7e99e7cf3da9df0ff6fa30;1;2;4;1.5128876215181606;26;1;796;NO;7;0;1449;195;175.5;195;NO
MAHOUT;2;57db294a83b2097c7ce8a87c2ae18aadbb8e04a5;1;1;3;0.0;4;19;810;NO;7;0;1449;194;174.5;194;NO
MAHOUT;2;15ff4830d7430b12c54b81a3556f7dc9a402c5a3;1;1;1;0.0;0;39;130;NO;7;0;1449;193;173.5;193;NO
MAHOUT;2;b25ad9d2dadf961fb79ac37a2d4f26a9135ee3ce;1;60;321;7.403233735451598;387;852;817;NO;7;130;1449;192;172.5;192;YES
MAHOUT;2;a9ec40f287e1d189a0b935c622eb5d98c152e259;1;1;1;0.0;18;0;799;NO;7;0;1449;191;172.0;191;YES
MAHOUT;2;20bb0d9afc78dcfeccef2c88e901ae76a89c5ec6;1;1;4;0.8112781244591328;50;0;782;NO;7;0;1449;190;171.0;190;NO
MAHOUT;2;aa1bf8f5be6428b33936202f4995647b71ce0876;1;2;6;2.126614471810182;116;0;752;NO;7;73;1449;189;170.0;189;YES
MAHOUT;2;00a6c61392fff55edc17ad3339931563730a1410;1;1;3;1.2406705316766886;12;2;740;NO;7;46;1449;188;169.0;188;NO
MAHOUT;2;39bfe7c3eda44bbeb3434c0365efec608814690f;1;1;3;0.7219280948873623;139;27;134;NO;7;112;1449;187;168.0;187;YES
MAHOUT;2;e02a166a1b61abb857832ee19bdc996333a38515;1;2;4;0.9522656254366642;16;0;734;NO;7;1;1449;186;167.0;186;YES
MAHOUT;2;8535e20f0675c7b605fa6789194beb10577d364e;1;2;4;0.9182958340544896;453;0;734;NO;7;21;1449;185;166.0;185;YES
MAHOUT;2;f08dae3d162d0861183d60098134b49055cae168;1;2;2;0.0;17;0;71;NO;7;158;1449;184;165.0;184;NO
MAHOUT;2;d023be63369a9bf9bce6426442ea1d6c92428142;1;6;10;2.959147917027245;7;9;599;NO;7;39;1449;183;164.0;183;YES
MAHOUT;2;83637d70dd569b4cdf7d32616728ec9b7a5b8760;1;1;11;3.068889854294392;31;19;544;NO;7;8;1449;182;163.0;182;YES
MAHOUT;2;f55276b6465b5c91c7b5c2b7bc201be2eb937bf1;2;12;21;3.9571786875505497;251;0;186;NO;7;26;1449;181;162.5;181;YES
MAHOUT;2;25166b2453e4b588460b509e461191056416cc68;2;11;34;4.345314229441898;96;52;542;NO;7;12;1449;180;161.5;180;YES
MAHOUT;2;089d1329cff0a8412470b897cdc6bcd09f7a9793;1;3;5;2.2359263506290326;2;0;599;NO;7;3;1449;207;199.5;207;NO
MAHOUT;2;9acbff2a8c8b09ca713a562a738d6849c0268abf;1;4;6;1.0892122409852045;156;14;489;NO;7;3;1442;206;198.5;206;YES
MAHOUT;2;c7d3f6da3c4fcedd001a6587c8194cac356aff46;1;2;2;1.0;0;0;489;NO;7;2;1435;46;40.0;46;NO
MAHOUT;2;4fb3040df537e536f87b84402e105bfe027c23f8;1;1;1;0.0;0;0;489;NO;7;2;1435;205;197.5;205;NO
MAHOUT;2;40cf7d3b9c0f67fa274b3a3a650d4c7fc6a5cc71;1;1;1;0.0;112;0;0;NO;7;0;1428;204;196.5;204;YES
