Project;Release;Class;Size(LOC);LOC_Touched;NR;NFix;NAuth;LOC_Added;MAX_LOC_Added;AVG_LOC_Added;Churn;MAX_Churn;AVG_Churn;ChgSetSize;MAX_ChgSet;AVG_ChgSet;Age;Weighted_Age;Actual_Defective
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java;167;72;1;0;2;61;61;61;61;61;61;0;0;0;113;1.5694444444444444;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java;109;0;0;0;3;0;0;0;0;0;0;0;0;0;75;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java;85;0;0;0;2;0;0;0;0;0;0;0;0;0;22;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java;237;0;0;0;3;0;0;0;0;0;0;0;0;0;81;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java;424;80;1;0;4;79;79;79;79;79;79;0;0;0;101;1.2625;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/Configurable.java;47;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java;1118;378;6;3;4;337;130;56;337;130;56;0;0;0;113;0.29894179894179895;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java;27;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java;89;0;0;1;1;0;0;0;0;0;0;0;0;0;45;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java;474;177;2;0;3;174;174;174;174;174;87;0;0;0;111;0.6271186440677966;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java;166;0;0;0;3;0;0;0;0;0;0;0;0;0;93;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java;92;0;0;0;2;0;0;0;0;0;0;0;0;0;26;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java;476;22;1;1;3;0;0;0;0;0;0;0;0;0;111;5.045454545454546;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java;93;0;0;0;2;0;0;0;0;0;0;0;0;0;26;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java;244;0;0;0;3;0;0;0;0;0;0;0;0;0;53;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java;204;21;1;0;2;21;21;21;21;21;21;0;0;0;111;5.285714285714286;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java;252;0;0;0;2;0;0;0;0;0;0;0;0;0;69;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java;109;0;0;0;1;0;0;0;0;0;0;0;0;0;20;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java;618;12;2;0;2;11;11;11;11;11;5;0;0;0;57;4.75;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java;565;0;0;0;4;0;0;0;0;0;0;0;0;0;53;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java;69;0;0;0;1;0;0;0;0;0;0;0;0;0;8;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java;77;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java;97;0;0;0;1;0;0;0;0;0;0;0;0;0;17;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java;343;0;0;0;2;0;0;0;0;0;0;0;0;0;43;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java;79;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java;25;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java;84;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java;34;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java;33;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java;104;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java;172;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java;70;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java;140;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java;214;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java;156;0;0;0;2;0;0;0;0;0;0;0;0;0;13;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/AbstractDNSToSwitchMapping.java;142;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CachedDNSToSwitchMapping.java;152;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CommonConfigurationKeys.java;31;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNSToSwitchMapping.java;60;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetUtils.java;60;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopology.java;876;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/Node.java;61;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NodeBase.java;185;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/net/ScriptBasedMapping.java;264;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/RequestProcessor.java;43;43;1;0;1;43;43;43;43;43;43;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java;248;0;0;0;2;0;0;0;0;0;0;0;0;0;24;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java;310;44;3;1;5;24;9;8;24;9;8;0;0;0;146;3.3181818181818183;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java;199;32;3;0;3;14;12;7;14;12;4;0;0;0;49;1.53125;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java;346;0;0;0;4;0;0;0;0;0;0;0;0;0;102;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java;194;1;1;0;2;0;0;0;0;0;0;0;0;0;34;34.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java;90;226;2;0;2;0;0;0;0;0;0;0;0;0;49;0.2168141592920354;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestProcessor.java;335;335;1;0;1;335;335;335;335;335;335;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java;372;12;4;2;5;9;6;3;9;6;2;0;0;0;146;12.166666666666666;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java;84;0;0;0;3;0;0;0;0;0;0;0;0;0;53;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java;53;0;0;0;2;0;0;0;0;0;0;0;0;0;53;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java;148;16;1;0;4;16;16;16;16;16;16;0;0;0;146;9.125;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java;4088;0;0;0;2;0;0;0;0;0;0;0;0;0;24;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java;860;208;4;4;5;139;75;34;139;75;34;0;0;0;146;0.7019230769230769;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ResponseBuilder.java;47;0;0;0;2;0;0;0;0;0;0;0;0;0;4;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java;101;0;0;0;4;0;0;0;0;0;0;0;0;0;97;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java;517;0;0;0;2;0;0;0;0;0;0;0;0;0;54;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java;327;0;0;1;3;0;0;0;0;0;0;0;0;0;51;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java;275;2;1;0;3;1;1;1;1;1;1;0;0;0;61;30.5;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java;136;1;1;0;2;0;0;0;0;0;0;0;0;0;72;72.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java;56;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java;74;0;0;0;2;0;0;0;0;0;0;0;0;0;4;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java;362;4;2;1;2;1;1;1;1;1;0;0;0;0;67;16.75;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java;174;1;1;0;3;0;0;0;0;0;0;0;0;0;132;132.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java;148;1;1;0;3;0;0;0;0;0;0;0;0;0;132;132.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java;92;1;1;0;3;0;0;0;0;0;0;0;0;0;132;132.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java;45;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DaemonThreadFactory.java;39;39;1;0;1;39;39;39;39;39;39;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java;182;42;1;0;2;14;14;14;14;14;14;0;0;0;64;1.5238095238095237;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java;77;1;1;0;1;0;0;0;0;0;0;0;0;0;69;69.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java;667;0;0;0;2;0;0;0;0;0;0;0;0;0;47;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java;88;0;0;0;2;0;0;0;0;0;0;0;0;0;17;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java;263;0;0;1;5;0;0;0;0;0;0;0;0;0;115;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java;54;0;0;0;3;0;0;0;0;0;0;0;0;0;34;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java;76;25;1;0;4;25;25;25;25;25;25;0;0;0;132;5.28;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/NativeIO.java;132;1;1;0;2;0;0;0;0;0;0;0;0;0;12;12.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/net/DNS.java;356;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java;160;0;0;0;4;0;0;0;0;0;0;0;0;0;130;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java;152;0;0;0;1;0;0;0;0;0;0;0;0;0;9;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java;39;0;0;0;2;0;0;0;0;0;0;0;0;0;33;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Shell.java;677;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java;131;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java;47;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java;129;0;0;0;4;0;0;0;0;0;0;0;0;0;90;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java;43;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZeroBuffer.java;73;73;1;0;1;73;73;73;73;73;73;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java;257;0;0;0;2;0;0;0;0;0;0;0;0;0;90;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java;62;0;0;0;1;0;0;0;0;0;0;0;0;0;8;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java;45;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java;97;0;0;0;2;0;0;0;0;0;0;0;0;0;15;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieAccessor.java;39;0;0;0;1;0;0;0;0;0;0;0;0;0;17;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java;429;34;4;0;3;26;24;8;26;24;6;0;0;0;80;2.3529411764705883;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java;575;32;3;1;3;1;1;1;0;1;0;0;0;0;87;2.71875;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieShutdownTest.java;142;72;1;0;1;71;71;71;71;71;71;0;0;0;22;0.3055555555555556;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieThreadTest.java;84;84;1;0;1;84;84;84;84;84;84;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java;560;331;8;0;3;263;168;52;263;168;32;0;0;0;97;0.2930513595166163;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CookieTest.java;359;26;1;0;3;4;4;4;4;4;4;0;0;0;82;3.1538461538461537;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CreateNewLogTest.java;102;7;2;0;3;0;0;0;0;0;0;0;0;0;51;7.285714285714286;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java;226;7;3;0;3;0;0;0;0;0;0;0;0;0;104;14.857142857142858;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/IndexCorruptionTest.java;153;1;1;0;2;0;0;0;0;0;0;0;0;0;39;39.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java;458;16;4;0;3;3;3;3;2;3;0;0;0;0;87;5.4375;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestLedgerDirsManager.java;80;5;3;0;3;0;0;0;0;0;0;0;0;0;50;10.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestSyncThread.java;352;13;3;1;2;12;8;6;12;8;4;0;0;0;26;2.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpgradeTest.java;264;21;3;0;3;1;1;1;0;1;0;0;0;0;85;4.0476190476190474;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java;991;1;1;2;3;0;0;0;0;0;0;0;0;0;99;99.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieWriteLedgerTest.java;230;1;1;0;2;0;0;0;0;0;0;0;0;0;58;58.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java;241;1;1;0;3;0;0;0;0;0;0;0;0;0;70;70.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTestClient.java;71;0;0;0;2;0;0;0;0;0;0;0;0;0;14;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ClientUtil.java;36;0;0;0;1;0;0;0;0;0;0;0;0;0;31;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCloseTest.java;226;30;3;1;2;29;28;14;29;28;9;0;0;0;26;0.8666666666666667;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerHandleAdapter.java;32;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerRecoveryTest.java;420;1;1;0;2;0;0;0;0;0;0;0;0;0;43;43.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ListLedgersTest.java;111;1;1;0;1;0;0;0;0;0;0;0;0;0;22;22.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/RoundRobinDistributionScheduleTest.java;64;2;1;0;2;0;0;0;0;0;0;0;0;0;56;28.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/SlowBookieTest.java;211;12;4;0;3;3;2;1;3;2;0;0;0;0;70;5.833333333333333;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java;397;1;1;1;3;0;0;0;0;0;0;0;0;0;99;99.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerChecker.java;462;1;1;0;2;0;0;0;0;0;0;0;0;0;60;60.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerFragmentReplication.java;340;1;1;0;2;0;0;0;0;0;0;0;0;0;60;60.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestRackawareEnsemblePlacementPolicy.java;279;0;0;1;2;0;0;0;0;0;0;0;0;0;6;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadTimeout.java;101;2;2;0;3;1;1;1;1;1;0;0;0;0;90;45.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestSpeculativeRead.java;343;2;2;0;3;1;1;1;1;1;0;0;0;0;47;23.5;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestWatchEnsembleChange.java;71;71;1;0;1;71;71;71;71;71;71;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/conf/TestBKConfiguration.java;32;32;1;0;1;32;32;32;32;32;32;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java;272;0;0;1;3;0;0;0;0;0;0;0;0;0;69;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java;148;0;0;0;3;0;0;0;0;0;0;0;0;0;69;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerIteratorTest.java;43;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerTestCase.java;89;0;0;0;2;0;0;0;0;0;0;0;0;0;52;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java;326;1;1;1;3;0;0;0;0;0;0;0;0;0;98;98.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestZkVersion.java;65;0;0;0;2;0;0;0;0;0;0;0;0;0;27;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreScannableTableAsyncToSyncConverter.java;59;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreTableAsyncToSyncConverter.java;131;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/TestMetaStore.java;648;1;1;0;2;0;0;0;0;0;0;0;0;0;48;48.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestBKStats.java;43;0;0;0;1;0;0;0;0;0;0;0;0;0;22;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestDeathwatcher.java;60;1;1;0;1;0;0;0;0;0;0;0;0;0;27;27.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestPerChannelBookieClient.java;289;1;1;0;3;0;0;0;0;0;0;0;0;0;45;45.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestProtoVersions.java;102;0;0;0;3;0;0;0;0;0;0;0;0;0;72;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorBookieTest.java;288;1;1;1;2;0;0;0;0;0;0;0;0;0;59;59.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorLedgerCheckerTest.java;423;1;1;0;2;0;0;0;0;0;0;0;0;0;59;59.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorPeriodicCheckTest.java;337;20;1;0;3;0;0;0;0;0;0;0;0;0;40;2.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AutoRecoveryMainTest.java;108;0;0;0;1;0;0;0;0;0;0;0;0;0;45;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieAutoRecoveryTest.java;418;0;0;0;2;0;0;0;0;0;0;0;0;0;23;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieLedgerIndexTest.java;230;1;1;0;2;0;0;0;0;0;0;0;0;0;59;59.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/ReplicationTestUtil.java;59;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestAutoRecoveryAlongWithBookieServers.java;99;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestLedgerUnderreplicationManager.java;763;3;1;0;3;1;1;1;1;1;1;0;0;0;60;20.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestReplicationWorker.java;601;0;0;0;3;0;0;0;0;0;0;0;0;0;51;0.0;NO
BOOKKEEPER;7;bookkeeper-server/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java;258;1;1;0;3;0;0;0;0;0;0;0;0;0;132;132.0;NO
