Version,File Name,Size(LOC), LOC_Touched,NR,NFix,NAuth,LOC_Added,MAX_LOC_Added,AVG_LOC_Added,Churn,MAX_Churn,AVG_Churn,ChgSetSize,MAX_ChgSet,AVG_ChgSet,Age,Weighted_Age,Buggy
6,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,92,0,0,0,3,0,0,0,0,0,0,0,0,0,92,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,979,28,1,0,4,23,23,23,23,23,23,0,0,0,120,4,YES
6,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,67,0,0,0,3,0,0,0,0,0,0,0,0,0,52,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,29,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/CloseSubscriptionHandler.java,105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,72,0,0,0,3,0,0,0,0,0,0,0,0,0,52,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,37,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,47,0,0,0,1,0,0,0,0,0,0,0,0,0,29,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,90,0,0,0,4,0,0,0,0,0,0,0,0,0,69,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,223,0,0,0,4,0,0,0,0,0,0,0,0,0,92,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscriptionChannelManager.java,214,0,0,0,2,0,0,0,0,0,0,0,0,0,11,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,107,0,0,0,4,0,0,0,0,0,0,0,0,0,81,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/meta/FactoryLayout.java,167,0,0,0,2,0,0,0,0,0,0,0,0,0,30,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MetadataManagerFactory.java,213,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java,867,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java,159,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java,100,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java,96,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java,842,0,0,0,3,0,0,0,0,0,0,0,0,0,36,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,535,15,1,0,4,10,10,10,10,10,10,0,0,0,131,8,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,83,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,76,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,202,0,0,0,2,0,0,0,0,0,0,0,0,0,17,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,155,0,0,0,4,0,0,0,0,0,0,0,0,0,103,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,1263,0,0,0,5,0,0,0,0,0,0,0,0,0,97,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,74,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,101,0,0,0,4,0,0,0,0,0,0,0,0,0,93,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CancelScanRequest.java,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,491,0,0,0,5,0,0,0,0,0,0,0,0,0,97,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,99,0,0,0,3,0,0,0,0,0,0,0,0,0,67,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,27,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,59,0,0,0,3,0,0,0,0,0,0,0,0,0,69,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,77,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,863,37,2,0,4,17,16,8,17,16,8,0,0,0,131,3,YES
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,64,0,0,0,1,0,0,0,0,0,0,0,0,0,40,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,63,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,54,0,0,0,2,0,0,0,0,0,0,0,0,0,93,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,64,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,132,0,0,0,3,0,0,0,0,0,0,0,0,0,83,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,182,8,1,0,4,5,5,5,5,5,5,0,0,0,131,16,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java,70,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,36,0,0,0,3,0,0,0,0,0,0,0,0,0,59,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,58,0,0,0,2,0,0,0,0,0,0,0,0,0,33,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,132,0,0,0,3,0,0,0,0,0,0,0,0,0,55,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,74,0,0,0,3,0,0,0,0,0,0,0,0,0,55,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,86,0,0,0,3,0,0,0,0,0,0,0,0,0,103,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,48,0,0,0,2,0,0,0,0,0,0,0,0,0,33,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,74,0,0,0,3,0,0,0,0,0,0,0,0,0,78,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,86,0,0,0,3,0,0,0,0,0,0,0,0,0,50,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,355,0,0,0,4,0,0,0,0,0,0,0,0,0,76,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,804,0,0,0,4,0,0,0,0,0,0,0,0,0,97,0,YES
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,75,0,0,0,2,0,0,0,0,0,0,0,0,0,74,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,125,0,0,0,4,0,0,0,0,0,0,0,0,0,87,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,200,0,0,0,4,0,0,0,0,0,0,0,0,0,87,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java,134,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,57,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,123,0,0,0,3,0,0,0,0,0,0,0,0,0,81,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,266,0,0,0,4,0,0,0,0,0,0,0,0,0,103,0,YES
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java,162,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java,130,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java,108,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java,354,0,0,0,1,0,0,0,0,0,0,0,0,0,33,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,88,0,0,0,3,0,0,0,0,0,0,0,0,0,103,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,58,0,0,0,3,0,0,0,0,0,0,0,0,0,103,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java,308,0,0,0,3,0,0,0,0,0,0,0,0,0,26,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,343,0,0,0,4,0,0,0,0,0,0,0,0,0,103,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,104,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,35,0,0,0,2,0,0,0,0,0,0,0,0,0,59,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,98,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
6,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,117,0,0,0,4,0,0,0,0,0,0,0,0,0,103,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/client/netty/TestMultiplexing.java,438,0,0,0,3,0,0,0,0,0,0,0,0,0,20,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/client/TestPubSubClient.java,707,1,1,0,4,0,0,0,0,0,0,0,0,0,121,121,NO
6,hedwig-server/src/test/java/org/apache/hedwig/client/TestSubAfterCloseSub.java,207,2,1,0,3,2,2,2,2,2,2,0,0,0,38,19,NO
6,hedwig-server/src/test/java/org/apache/hedwig/HelperMethods.java,58,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/StubDeliveryManager.java,90,0,0,0,3,0,0,0,0,0,0,0,0,0,92,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestFIFODeliveryManager.java,298,2,1,0,2,0,0,0,0,0,0,0,0,0,27,13,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/delivery/TestThrottlingDelivery.java,373,150,1,0,3,130,130,130,130,130,130,0,0,0,41,0,YES
6,hedwig-server/src/test/java/org/apache/hedwig/server/filter/TestMessageFilter.java,415,0,0,0,3,0,0,0,0,0,0,0,0,0,30,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestBaseHandler.java,116,0,0,0,2,0,0,0,0,0,0,0,0,0,91,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/handlers/TestSubUnsubHandler.java,178,0,0,0,3,0,0,0,0,0,0,0,0,0,91,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigHubTestBase.java,196,0,0,0,4,0,0,0,0,0,0,0,0,0,95,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/HedwigRegionTestBase.java,287,0,0,0,4,0,0,0,0,0,0,0,0,0,90,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHub.java,778,0,0,0,4,0,0,0,0,0,0,0,0,0,103,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubProxy.java,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubRegular.java,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigHubSSL.java,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/integration/TestHedwigRegion.java,303,0,0,0,4,0,0,0,0,0,0,0,0,0,103,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/LoggingExceptionHandler.java,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/meta/MetadataManagerFactoryTestCase.java,79,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestFactoryLayout.java,84,0,0,0,2,0,0,0,0,0,0,0,0,0,24,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManager.java,365,0,0,0,2,0,0,0,0,0,0,0,0,0,24,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/meta/TestMetadataManagerFactory.java,306,0,0,0,2,0,0,0,0,0,0,0,0,0,24,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestPubSubServer.java,263,0,0,0,4,0,0,0,0,0,0,0,0,0,91,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/netty/TestServerStats.java,41,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/netty/WriteRecordingChannel.java,170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/BookKeeperTestBase.java,258,0,0,0,3,0,0,0,0,0,0,0,0,0,93,0,YES
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/MessageBoundedPersistenceTest.java,288,0,0,0,3,0,0,0,0,0,0,0,0,0,53,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubPersistenceManager.java,137,0,0,0,4,0,0,0,0,0,0,0,0,0,93,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/StubScanCallback.java,48,0,0,0,2,0,0,0,0,0,0,0,0,0,22,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManager.java,801,0,0,0,3,0,0,0,0,0,0,0,0,0,26,0,YES
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookKeeperPersistenceManagerBlackBox.java,86,0,0,0,3,0,0,0,0,0,0,0,0,0,67,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestBookkeeperPersistenceManagerWhiteBox.java,359,0,0,0,4,0,0,0,0,0,0,0,0,0,91,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestDeadlock.java,276,0,0,0,3,0,0,0,0,0,0,0,0,0,45,0,YES
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestLocalDBPersistenceManagerBlackBox.java,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestPersistenceManagerBlackBox.java,308,0,0,0,4,0,0,0,0,0,0,0,0,0,91,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheBlackBox.java,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/persistence/TestReadAheadCacheWhiteBox.java,308,0,0,0,4,0,0,0,0,0,0,0,0,0,93,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/PubSubServerStandAloneTestBase.java,103,0,0,0,4,0,0,0,0,0,0,0,0,0,92,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/StubSubscriptionManager.java,55,0,0,0,3,0,0,0,0,0,0,0,0,0,76,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestMMSubscriptionManager.java,214,0,0,0,2,0,0,0,0,0,0,0,0,0,24,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/subscriptions/TestUpdateSubscriptionState.java,252,0,0,0,3,0,0,0,0,0,0,0,0,0,65,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/TestBackwardCompat.java,1207,0,0,0,3,0,0,0,0,0,0,0,0,0,33,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/TestPubSubServerStartup.java,139,0,0,0,3,0,0,0,0,0,0,0,0,0,68,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/topics/StubTopicManager.java,64,0,0,0,3,0,0,0,0,0,0,0,0,0,103,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestConcurrentTopicAcquisition.java,210,0,0,0,3,0,0,0,0,0,0,0,0,0,70,0,YES
6,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubInfo.java,62,0,0,0,2,0,0,0,0,0,0,0,0,0,20,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestHubLoad.java,60,0,0,0,2,0,0,0,0,0,0,0,0,0,20,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestMMTopicManager.java,357,0,0,0,2,0,0,0,0,0,0,0,0,0,33,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/server/topics/TestZkTopicManager.java,376,0,0,0,3,0,0,0,0,0,0,0,0,0,103,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/StubCallback.java,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/StubScanCallback.java,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/zookeeper/TestZkUtils.java,47,0,0,0,2,0,0,0,0,0,0,0,0,0,91,0,NO
6,hedwig-server/src/test/java/org/apache/hedwig/zookeeper/ZooKeeperTestBase.java,94,0,0,0,3,0,0,0,0,0,0,0,0,0,86,0,NO
7,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,215,1,1,0,3,0,0,0,0,0,0,0,0,0,83,83,NO
7,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,274,2,2,0,4,1,1,1,1,1,0,0,0,0,85,42,YES
7,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,461,2,2,0,4,1,1,1,1,1,0,0,0,0,85,42,YES
7,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,138,1,1,0,4,0,0,0,0,0,0,0,0,0,132,132,NO
7,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,358,0,0,0,5,0,0,0,0,0,0,0,0,0,97,0,NO
7,bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java,163,0,0,0,2,0,0,0,0,0,0,0,0,0,42,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,1248,247,8,0,5,130,82,32,94,82,11,0,0,0,146,0,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,51,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieCriticalThread.java,45,45,1,0,1,45,45,45,45,45,45,0,0,0,0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,157,0,0,0,5,0,0,0,0,0,0,0,0,0,97,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,31,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,1008,4,3,0,4,0,0,0,0,0,0,0,0,0,76,19,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieThread.java,55,66,2,0,1,55,45,27,55,45,27,0,0,0,7,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,204,109,3,0,4,19,17,9,11,17,3,0,0,0,146,1,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannelBase.java,55,55,1,0,1,55,55,55,55,55,55,0,0,0,0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedReadChannel.java,103,103,1,0,1,103,103,103,103,103,103,0,0,0,0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CheckpointSource.java,83,1,1,0,2,0,0,0,0,0,0,0,0,0,37,37,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,262,1,1,0,4,0,0,0,0,0,0,0,0,0,82,82,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKey.java,83,83,1,0,1,83,83,83,83,83,83,0,0,0,0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,867,313,4,0,5,229,196,57,229,196,57,0,0,0,146,0,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,387,68,3,0,5,13,12,6,13,12,4,0,0,0,133,1,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,390,1,1,0,4,0,0,0,0,0,0,0,0,0,85,85,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,637,143,5,0,3,58,30,14,58,30,11,0,0,0,97,0,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,68,18,1,0,1,2,2,2,2,2,2,0,0,0,83,4,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexInMemPageMgr.java,547,752,2,0,2,547,404,273,547,404,273,0,0,0,1,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexPersistenceMgr.java,566,668,4,0,2,566,547,141,566,547,141,0,0,0,14,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,314,62,5,0,3,54,33,13,54,33,10,0,0,0,92,1,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,839,277,4,0,3,243,241,81,243,241,60,0,0,0,92,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,211,24,2,0,3,13,13,13,13,13,6,0,0,0,87,3,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,50,0,0,0,4,0,0,0,0,0,0,0,0,0,89,0,YES
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,27,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,175,790,2,0,4,0,0,0,0,0,0,0,0,0,83,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,50,10,1,0,1,0,0,0,0,0,0,0,0,0,89,8,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,62,0,0,0,3,0,0,0,0,0,0,0,0,0,89,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,87,1,1,0,1,0,0,0,0,0,0,0,0,0,81,81,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,52,0,0,0,1,0,0,0,0,0,0,0,0,0,39,0,NO
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,373,121,5,0,3,76,61,38,76,61,15,0,0,0,65,0,NO
